Timestamp;Type;ListName;ID;Action;Key;Value;OldValue
2024-01-18 12:16:51;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:51;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;BB;1;;;;True
2024-01-18 12:16:51;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;0;2;;;;True
2024-01-18 12:16:51;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;;3;;;;True
2024-01-18 12:16:51;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:51;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;BB;1;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;0;2;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;;3;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;BB;1;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;0;2;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA04;;3;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;BB;1;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;0;2;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;;3;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;BB;1;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;0;2;;;;True
2024-01-18 12:16:52;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;;3;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;BB;1;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;0;2;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA05;;3;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;BB;1;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;0;2;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;;3;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;BB;1;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;0;2;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;;3;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;BB;1;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;0;2;;;;True
2024-01-18 12:16:53;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA06;;3;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;BB;1;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;0;2;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;;3;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;BB;1;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;0;2;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;;3;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;BB;1;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;0;2;;;;True
2024-01-18 12:16:54;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA07;;3;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;BB;1;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;0;2;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;;3;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;BB;1;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;0;2;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;;3;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;BB;1;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;0;2;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA08;;3;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;BB;1;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;0;2;;;;True
2024-01-18 12:16:55;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;;3;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;BB;1;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;0;2;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;;3;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;BB;1;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;0;2;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA09;;3;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;BB;1;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;0;2;;;;True
2024-01-18 12:16:56;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;;3;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;BB;1;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;0;2;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;;3;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;BB;1;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;0;2;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA10;;3;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;BB;1;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;0;2;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;;3;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;BB;1;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;0;2;;;;True
2024-01-18 12:16:57;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;;3;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;BB;1;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;0;2;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA11;;3;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;BB;1;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;0;2;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;;3;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;BB;1;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;0;2;;;;True
2024-01-18 12:16:58;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;;3;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;BB;1;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;0;2;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA12;;3;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;BB;1;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;0;2;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;;3;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;BB;1;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;0;2;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;;3;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;BB;1;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;0;2;;;;True
2024-01-18 12:16:59;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA13;;3;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;BB;1;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;0;2;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;;3;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;BB;1;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;0;2;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;;3;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;BB;1;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;0;2;;;;True
2024-01-18 12:17:00;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA14;;3;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;BB;1;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;0;2;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;;3;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;BB;1;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;0;2;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;;3;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;BB;1;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;0;2;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA15;;3;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;BB;1;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;0;2;;;;True
2024-01-18 12:17:01;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;;3;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;BB;1;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;0;2;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;;3;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;BB;1;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;0;2;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA16;;3;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;BB;1;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;0;2;;;;True
2024-01-18 12:17:02;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;;3;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;BB;1;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;0;2;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;;3;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;BB;1;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;0;2;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA17;;3;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;BB;1;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;0;2;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;;3;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;BB;1;;;;True
2024-01-18 12:17:03;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;0;2;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;;3;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;BB;1;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;0;2;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA18;;3;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;BB;1;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;0;2;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;;3;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;BB;1;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;0;2;;;;True
2024-01-18 12:17:04;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;;3;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;BB;1;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;0;2;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR001IA19;;3;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;BB;1;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;0;2;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;1;3;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;;4;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;BB;1;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;0;2;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;1;3;;;;True
2024-01-18 12:17:05;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;;4;;;;True
2024-01-18 12:17:06;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;AA;0;;2122-TTMCP-02198;;True
2024-01-18 12:17:06;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;BB;1;;;;True
2024-01-18 12:17:06;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;0;2;;;;True
2024-01-18 12:17:06;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;1;3;;;;True
2024-01-18 12:17:06;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;;4;;;;True
2024-01-18 12:17:06;[SUCCESS] 4355-AI-VD-AE1455521I10PR002IA01;AA;0;;2122-TTMCP-02198;;True
